t_s,gap_mm,hall_mV,adc16
270.327,365,2489,31895
270.360,372,2491,31909
270.388,368,2491,31914
270.421,372,2492,31927
270.450,367,2492,31934
270.482,370,2493,31935
270.515,369,2493,31937
270.544,362,2493,31946
270.576,366,2494,31948
270.605,369,2494,31953
270.638,363,2494,31959
270.667,367,2494,31957
270.699,364,2495,31960
270.728,364,2494,31956
270.761,371,2494,31958
270.790,368,2494,31958
270.822,368,2494,31960
270.851,373,2495,31962
270.884,365,2494,31953
270.916,370,2494,31953
270.945,369,2494,31951
270.978,365,2494,31948
271.007,370,2494,31949
271.039,369,2493,31942
271.068,369,2493,31935
271.101,368,2492,31928
271.130,370,2491,31913
271.162,368,2490,31906
271.191,367,2489,31890
271.224,367,2488,31882
271.252,373,2487,31865
271.285,367,2486,31858
271.314,373,2486,31852
271.347,369,2485,31844
271.379,373,2486,31847
271.408,373,2485,31839
271.440,374,2485,31837
271.469,368,2484,31830
271.502,372,2484,31824
271.531,376,2483,31815
271.564,371,2481,31793
271.592,365,2481,31783
271.625,371,2480,31772
271.654,378,2480,31778
271.687,373,2480,31774
271.715,380,2480,31775
271.748,376,2480,31771
271.780,375,2479,31768
271.809,365,2479,31768
271.842,382,2478,31755
271.871,380,2477,31737
271.903,367,2476,31727
271.932,380,2475,31716
271.965,378,2475,31710
271.994,378,2474,31698
272.026,374,2473,31686
272.055,384,2472,31676
272.088,380,2472,31666
272.117,377,2471,31658
272.149,379,2470,31646
272.178,381,2470,31643
272.211,387,2469,31632
272.243,377,2466,31600
272.272,382,2465,31584
272.305,379,2464,31567
272.334,381,2463,31554
272.366,375,2462,31539
272.395,377,2460,31520
272.428,377,2460,31516
272.457,380,2460,31515
272.489,388,2459,31503
272.518,381,2456,31470
272.551,382,2455,31454
272.580,392,2453,31429
272.612,377,2449,31377
272.645,383,2446,31335
272.674,388,2445,31329
272.706,382,2444,31308
272.735,390,2440,31258
272.768,387,2436,31215
272.797,385,2435,31200
272.829,389,2435,31198
272.858,382,2433,31178
272.891,387,2430,31132
272.919,391,2427,31091
272.952,386,2421,31021
272.981,383,2419,30992
273.014,387,2415,30945
273.046,386,2414,30934
273.075,387,2408,30856
273.107,383,2405,30808
273.137,383,2400,30746
273.169,390,2397,30716
273.198,389,2391,30634
273.230,394,2386,30570
273.259,392,2380,30494
273.292,394,2379,30476
273.321,395,2375,30430
273.353,381,2369,30348
273.382,388,2365,30301
273.415,385,2364,30292
273.444,394,2362,30265
273.476,384,2360,30240
273.509,387,2360,30237
273.538,396,2360,30233
273.570,393,2355,30176
273.599,389,2350,30109
273.632,390,2342,30006
273.661,397,2336,29931
273.694,393,2335,29915
273.722,391,2328,29830
273.755,395,2324,29778
273.783,398,2316,29679
273.816,393,2315,29657
273.845,396,2311,29608
273.878,395,2307,29561
273.910,394,2303,29502
273.939,401,2300,29466
273.972,394,2297,29432
274.001,399,2295,29403
274.033,400,2292,29365
274.062,390,2286,29294
274.095,399,2284,29268
274.124,395,2278,29186
274.156,397,2275,29148
274.185,397,2272,29112
274.218,393,2263,28999
274.246,395,2256,28901
274.279,384,2254,28879
274.311,388,2245,28761
274.341,400,2240,28695
274.373,394,2237,28662
274.402,394,2232,28598
274.434,394,2230,28574
274.463,391,2229,28557
274.496,392,2225,28511
274.525,395,2221,28453
274.557,395,2219,28436
274.586,397,2214,28370
274.619,395,2206,28258
274.648,385,2200,28191
274.681,406,2197,28152
274.709,392,2192,28087
274.742,384,2184,27978
274.774,393,2179,27922
274.803,398,2176,27886
274.836,403,2175,27867
274.865,391,2173,27843
274.898,393,2169,27787
274.926,396,2164,27729
274.959,393,2158,27649
274.988,390,2150,27549
275.020,396,2143,27458
275.049,402,2139,27412
275.082,395,2126,27238
275.111,398,2116,27112
275.143,398,2112,27056
275.176,400,2098,26884
275.205,403,2095,26848
275.237,401,2093,26817
275.266,394,2085,26718
275.299,396,2082,26669
275.328,399,2076,26593
275.360,394,2075,26586
275.389,392,2075,26586
275.422,391,2075,26581
275.451,403,2075,26581
275.483,395,2075,26579
275.512,392,2075,26585
275.545,390,2075,26583
275.577,403,2074,26578
275.606,399,2074,26577
275.638,394,2075,26581
275.667,400,2075,26580
275.700,396,2071,26534
275.729,396,2067,26477
275.762,405,2062,26418
275.791,392,2059,26385
275.823,402,2044,26186
275.852,403,2039,26129
275.884,407,2036,26088
275.913,394,2033,26044
275.946,398,2030,26005
275.975,399,2026,25953
276.008,397,2022,25911
276.040,396,2021,25899
276.069,402,2021,25893
276.102,396,2021,25895
276.131,401,2022,25903
276.163,396,2023,25917
276.192,400,2024,25937
276.225,397,2025,25948
276.254,400,2029,25996
276.286,392,2030,26003
276.315,397,2031,26018
276.348,395,2032,26040
276.376,391,2033,26049
276.409,390,2033,26045
276.441,408,2031,26025
276.471,392,2031,26019
276.503,395,2031,26021
276.532,395,2031,26019
276.564,396,2031,26023
276.593,384,2031,26019
276.626,397,2032,26035
276.655,399,2039,26126
276.687,405,2040,26136
276.716,394,2040,26141
276.749,401,2042,26158
276.777,398,2045,26202
276.811,401,2046,26213
276.839,400,2049,26250
276.872,402,2054,26315
276.904,399,2060,26392
276.933,392,2069,26514
276.966,397,2075,26588
276.995,395,2086,26729
277.027,396,2094,26828
277.056,396,2095,26847
277.089,402,2100,26901
277.118,396,2109,27022
277.150,399,2115,27095
277.179,400,2116,27112
277.212,388,2127,27251
277.241,390,2139,27408
277.273,396,2143,27451
277.306,401,2150,27541
277.335,398,2150,27548
277.367,391,2150,27546
277.396,395,2150,27550
277.429,404,2154,27592
277.458,387,2157,27641
277.490,393,2160,27679
277.519,391,2169,27786
277.552,395,2177,27894
277.580,389,2185,27997
277.613,398,2188,28034
277.642,390,2188,28034
277.675,392,2185,27996
277.707,404,2180,27929
277.736,389,2175,27861
277.768,395,2168,27777
277.798,392,2167,27764
277.830,397,2170,27804
277.859,395,2175,27866
277.892,394,2180,27926
277.920,395,2185,27992
277.953,392,2190,28055
277.982,396,2185,27993
278.015,394,2177,27889
278.043,399,2172,27830
278.076,391,2165,27737
278.105,401,2160,27670
278.138,404,2154,27603
278.170,392,2140,27419
278.199,398,2127,27248
278.231,398,2115,27099
278.260,397,2112,27054
278.293,397,2105,26964
278.322,390,2100,26901
278.354,400,2096,26852
278.383,400,2095,26842
278.416,398,2091,26790
278.445,392,2085,26710
278.477,396,2081,26668
278.506,396,2077,26616
278.539,398,2075,26588
278.567,390,2075,26587
278.600,396,2075,26585
278.633,397,2075,26586
278.662,394,2075,26585
278.694,393,2075,26586
278.723,401,2075,26585
278.756,399,2075,26585
278.784,391,2074,26575
278.817,400,2069,26508
278.846,409,2063,26426
278.879,404,2061,26405
278.907,396,2060,26394
278.940,397,2060,26395
278.969,401,2060,26393
279.001,396,2060,26389
279.034,402,2060,26390
279.063,392,2060,26388
279.095,401,2059,26386
279.124,395,2060,26393
279.157,393,2060,26395
279.186,401,2060,26393
279.219,396,2060,26392
279.247,397,2060,26396
279.280,399,2060,26397
279.309,402,2060,26396
279.342,398,2060,26396
279.370,394,2060,26391
279.403,396,2060,26391
279.436,404,2060,26391
279.465,399,2059,26382
279.497,392,2058,26367
279.526,401,2058,26364
279.558,400,2056,26345
279.587,391,2055,26329
279.620,398,2052,26295
279.649,400,2048,26242
279.681,393,2046,26215
279.710,401,2045,26205
279.743,399,2045,26205
279.772,397,2045,26203
279.804,394,2045,26205
279.837,401,2046,26210
279.866,395,2045,26205
279.898,389,2046,26209
279.927,389,2046,26210
279.960,398,2046,26211
279.989,401,2045,26203
280.021,400,2046,26214
280.050,397,2047,26224
280.083,398,2051,26279
280.112,395,2055,26334
280.144,386,2055,26333
280.173,398,2055,26331
280.206,402,2055,26329
280.234,396,2055,26324
280.267,392,2053,26306
280.300,401,2051,26278
280.329,397,2054,26311
280.361,396,2053,26309
280.390,390,2050,26260
280.423,400,2046,26216
280.452,399,2046,26212
280.484,398,2046,26213
280.513,402,2045,26206
280.546,390,2046,26209
280.574,392,2045,26204
280.607,404,2046,26210
280.636,396,2045,26205
280.668,397,2045,26205
280.697,398,2046,26214
280.730,391,2046,26214
280.762,393,2046,26215
280.791,387,2046,26210
280.824,394,2046,26208
280.853,398,2046,26219
280.885,392,2046,26214
280.914,405,2046,26216
280.947,397,2046,26218
280.976,403,2045,26204
281.009,402,2046,26210
281.037,402,2047,26220
281.070,403,2047,26222
281.099,402,2046,26220
281.131,401,2048,26240
281.164,399,2048,26234
281.193,392,2048,26240
281.225,384,2048,26238
281.254,394,2047,26223
281.287,401,2052,26288
281.316,396,2055,26333
281.349,403,2053,26304
281.378,399,2054,26311
281.410,396,2049,26258
281.439,400,2047,26222
281.472,405,2048,26240
281.500,393,2053,26299
281.533,394,2051,26278
281.565,397,2049,26251
281.595,397,2048,26241
281.627,396,2049,26257
281.656,392,2053,26305
281.688,398,2053,26308
281.717,398,2052,26296
281.750,401,2051,26278
281.779,401,2051,26272
281.811,399,2050,26265
281.840,398,2050,26268
281.873,393,2049,26247
281.902,392,2048,26240
281.935,396,2048,26240
281.963,392,2048,26235
281.996,397,2048,26244
282.028,397,2048,26241
282.057,398,2049,26250
282.090,389,2049,26254
282.119,401,2048,26241
282.151,396,2047,26226
282.180,398,2047,26221
282.213,388,2047,26229
282.242,404,2046,26215
282.274,399,2047,26222
282.303,393,2046,26211
282.336,395,2046,26208
282.365,389,2045,26207
282.397,395,2045,26205
282.426,395,2046,26208
282.459,399,2045,26202
282.491,396,2045,26206
282.520,398,2046,26219
282.553,397,2048,26234
282.582,388,2049,26250
282.614,399,2049,26250
282.643,400,2048,26241
282.676,403,2046,26220
282.705,397,2045,26205
282.737,396,2045,26199
282.766,397,2043,26178
282.799,397,2042,26167
282.827,395,2043,26175
282.860,392,2043,26180
282.892,395,2042,26164
282.922,389,2041,26149
282.954,396,2040,26143
282.983,400,2040,26140
283.016,391,2040,26141
283.044,401,2040,26138
283.077,388,2040,26139
283.106,395,2040,26138
283.139,393,2040,26141
283.167,390,2040,26138
283.200,394,2040,26134
283.229,401,2040,26135
283.262,393,2040,26135
283.294,400,2039,26119
283.323,395,2037,26100
283.355,401,2035,26068
283.384,385,2032,26038
283.417,394,2030,26014
283.446,388,2030,26006
283.478,397,2029,25995
283.507,388,2028,25982
283.540,398,2026,25959
283.569,392,2024,25934
283.601,400,2023,25923
283.630,405,2022,25912
283.663,393,2023,25918
283.692,400,2023,25925
283.724,402,2022,25908
283.757,398,2023,25915
283.786,393,2023,25922
283.818,400,2026,25957
283.847,397,2031,26017
283.880,395,2040,26134
283.909,394,2044,26185
283.941,397,2053,26303
283.970,396,2058,26370
284.003,396,2059,26380
284.032,394,2056,26341
284.064,396,2059,26382
284.093,384,2060,26393
284.126,393,2070,26522
284.158,391,2080,26652
284.187,405,2095,26843
284.219,392,2110,27035
284.249,395,2116,27110
284.281,393,2126,27244
284.310,398,2136,27362
284.343,399,2141,27431
284.371,391,2152,27569
284.404,393,2164,27732
284.433,395,2187,28015
284.466,392,2210,28313
284.494,400,2239,28685
284.527,389,2255,28893
284.556,395,2273,29118
284.589,386,2278,29188
284.621,393,2289,29325
284.650,392,2300,29468
284.683,385,2310,29599
284.711,401,2318,29704
284.744,381,2335,29915
284.773,393,2347,30070
284.806,391,2360,30237
284.834,389,2369,30349
284.867,389,2380,30490
284.896,395,2386,30565
284.929,385,2391,30640
284.957,384,2400,30746
284.990,387,2404,30802
285.022,386,2412,30900
285.051,388,2415,30942
285.084,382,2421,31015
285.113,381,2429,31125
285.145,382,2435,31192
285.174,382,2435,31200
285.207,390,2440,31266
285.236,383,2445,31330
285.268,380,2451,31407
285.297,389,2455,31455
285.330,382,2459,31506
285.359,380,2460,31518
285.391,383,2462,31543
285.420,385,2466,31595
285.453,372,2470,31640
285.485,375,2470,31649
285.514,383,2471,31656
285.547,381,2472,31670
285.575,371,2473,31691
285.608,379,2475,31707
285.637,382,2475,31716
285.670,371,2478,31743
285.698,379,2480,31769
285.731,371,2480,31774
285.760,376,2480,31772
285.793,387,2481,31786
285.821,373,2482,31806
285.854,373,2483,31818
285.886,375,2483,31819
285.916,377,2484,31826
285.948,374,2483,31818
285.977,368,2483,31816
286.010,370,2482,31804
286.039,370,2481,31791
286.071,379,2480,31778
286.100,372,2480,31774
286.133,378,2479,31767
286.161,377,2477,31731
286.194,377,2475,31707
286.223,371,2471,31665
286.256,378,2470,31640
286.288,372,2469,31629
286.317,386,2467,31609
286.349,379,2465,31586
286.379,382,2462,31547
286.411,373,2460,31520
286.440,382,2459,31511
286.473,385,2458,31493
286.501,390,2455,31453
286.534,383,2453,31425
286.563,377,2448,31366
286.596,378,2445,31332
286.624,383,2443,31305
286.657,381,2440,31267
286.686,387,2437,31218
286.719,384,2435,31203
286.751,385,2435,31195
286.780,391,2434,31191
286.812,382,2431,31149
286.841,384,2429,31121
286.874,378,2425,31068
286.903,386,2420,31003
286.935,394,2416,30958
286.964,391,2415,30939
286.997,392,2411,30884
287.026,386,2405,30817
287.059,392,2400,30752
287.087,384,2396,30700
287.120,382,2390,30622
287.149,395,2383,30531
287.181,391,2380,30491
287.214,393,2375,30426
287.243,399,2366,30318
287.275,394,2361,30244
287.304,390,2355,30172
287.337,394,2343,30014
287.366,383,2334,29906
287.398,381,2324,29771
287.427,392,2315,29661
287.460,403,2310,29599
287.489,394,2302,29489
287.521,390,2297,29427
287.550,392,2287,29299
287.583,391,2284,29262
287.616,400,2275,29146
287.644,393,2270,29087
287.677,391,2260,28961
287.706,394,2255,28889
287.738,391,2247,28788
287.767,393,2243,28732
287.799,390,2240,28705
287.828,398,2240,28698
287.861,397,2235,28639
287.890,391,2234,28627
287.922,396,2231,28578
287.951,391,2225,28504
287.984,393,2220,28443
288.013,394,2214,28361
288.046,399,2204,28244
288.078,389,2201,28201
288.107,402,2201,28201
288.139,396,2201,28204
288.169,402,2201,28201
288.201,401,2201,28201
288.230,395,2200,28193
288.263,400,2200,28190
288.291,396,2200,28189
288.324,391,2200,28189
288.353,395,2207,28272
288.386,394,2220,28440
288.414,389,2221,28462
288.447,394,2229,28557
288.479,380,2237,28663
288.508,391,2244,28745
288.541,390,2255,28898
288.570,398,2271,29102
288.602,389,2277,29178
288.631,392,2295,29405
288.664,391,2303,29513
288.693,385,2315,29659
288.726,391,2324,29779
288.754,391,2335,29918
288.787,394,2348,30082
288.816,393,2360,30235
288.848,392,2366,30310
288.881,389,2379,30486
288.910,388,2384,30538
288.942,391,2392,30643
288.971,396,2399,30743
289.004,386,2404,30796
289.033,394,2410,30874
289.065,382,2415,30938
289.094,391,2416,30960
289.127,384,2420,31009
289.156,389,2425,31076
289.188,385,2430,31136
289.217,387,2433,31170
289.250,384,2435,31192
289.278,384,2435,31200
289.311,383,2437,31228
289.344,389,2444,31319
289.373,389,2446,31344
289.405,377,2452,31420
289.434,380,2456,31462
289.467,383,2459,31506
289.496,387,2459,31509
289.528,376,2460,31519
289.557,380,2460,31522
289.590,378,2462,31540
289.618,377,2464,31565
289.651,380,2464,31576
289.680,384,2464,31573
289.713,381,2464,31573
289.745,375,2464,31575
289.774,380,2466,31591
289.806,375,2467,31605
289.836,379,2469,31632
289.868,383,2470,31648
289.897,374,2470,31652
289.930,373,2472,31671
289.958,379,2474,31695
289.991,381,2475,31705
290.020,381,2475,31705
290.053,375,2475,31714
290.081,383,2475,31714
290.114,378,2475,31712
290.146,381,2477,31731
290.175,372,2478,31751
290.208,371,2479,31763
290.237,375,2480,31771
290.269,371,2480,31773
290.298,381,2480,31774
290.331,372,2480,31778
290.360,372,2480,31779
290.392,377,2480,31777
290.421,375,2481,31789
290.454,377,2482,31801
290.483,377,2483,31807
290.516,368,2483,31812
290.544,377,2484,31827
290.577,376,2483,31819
290.609,377,2484,31831
290.638,371,2484,31830
290.671,381,2485,31837
290.700,379,2485,31838
290.732,376,2485,31836
290.761,373,2485,31841
290.794,373,2486,31854
290.823,376,2487,31869
290.855,367,2489,31891
290.884,374,2490,31899
290.917,376,2491,31915
290.945,363,2493,31942
290.978,371,2494,31948
291.010,368,2494,31955
291.039,377,2494,31960
291.072,367,2495,31964
291.101,371,2495,31965
291.134,372,2495,31965
291.162,372,2495,31964
291.195,369,2495,31966
291.224,372,2495,31963
291.256,365,2495,31968
291.286,363,2495,31967
291.318,361,2496,31973
291.347,373,2496,31974
291.380,361,2496,31979
291.408,363,2496,31980
291.441,370,2496,31981
291.473,366,2497,31987
291.502,370,2497,31990
291.535,368,2497,31996
291.564,363,2498,32001
291.596,364,2498,32006
291.625,365,2499,32013
291.658,367,2499,32015
291.687,364,2499,32021
291.719,375,2499,32015
291.748,361,2500,32027
291.781,359,2499,32022
291.810,364,2500,32029
291.842,362,2500,32027
291.871,364,2500,32034
291.904,365,2500,32028
291.936,369,2500,32035
291.965,359,2501,32037
291.998,358,2500,32031
292.027,360,2501,32039
292.059,357,2501,32040
292.088,361,2501,32043
292.121,361,2500,32036
292.150,353,2501,32039
292.182,356,2500,32037
292.211,357,2501,32044
292.244,351,2501,32043
292.273,356,2501,32044
292.305,359,2501,32048
292.337,359,2501,32042
292.367,362,2502,32053
292.399,358,2502,32054
292.428,357,2502,32061
292.460,357,2502,32057
292.489,360,2502,32063
292.522,357,2503,32064
292.551,356,2503,32071
292.584,358,2503,32073
292.613,356,2503,32068
292.645,355,2503,32072
292.674,351,2503,32069
292.707,358,2503,32075
292.735,357,2503,32073
292.768,355,2503,32065
292.800,357,2503,32067
292.830,358,2502,32059
292.862,358,2502,32056
292.891,359,2502,32060
292.924,355,2502,32053
292.953,357,2500,32036
292.985,358,2501,32045
293.014,357,2500,32036
293.047,359,2500,32027
293.075,363,2500,32028
293.108,361,2500,32027
293.137,363,2500,32026
293.169,368,2499,32017
293.202,366,2498,32011
293.231,365,2497,31999
293.263,359,2497,31991
293.292,366,2496,31985
293.325,369,2496,31981
293.354,364,2496,31976
293.386,359,2496,31975
293.415,360,2496,31976
293.448,365,2495,31969
293.477,367,2495,31971
293.510,366,2495,31968
293.538,372,2495,31964
293.571,365,2495,31965
293.600,370,2495,31968
293.632,371,2495,31969
293.665,370,2495,31965
293.694,372,2495,31964
293.726,364,2495,31962
293.755,358,2495,31966
293.788,364,2495,31966
293.817,372,2495,31965
293.849,368,2495,31965
293.878,373,2495,31961
293.911,367,2494,31960
293.940,363,2495,31964
293.972,372,2495,31960
294.001,365,2494,31960
294.034,376,2494,31957
294.066,378,2495,31963
294.095,367,2494,31957
294.128,369,2494,31958
294.157,369,2494,31960
294.189,368,2494,31959
294.218,364,2494,31955
294.250,371,2494,31958
294.279,368,2494,31957
294.312,373,2494,31952
294.341,369,2494,31950
294.373,375,2493,31942
294.402,376,2492,31923
294.435,369,2490,31908
294.464,372,2490,31903
294.496,371,2489,31895
294.529,370,2489,31894
294.558,367,2489,31890
294.590,375,2489,31888
294.619,364,2489,31887
294.652,383,2488,31874
294.681,376,2486,31857
294.713,375,2487,31859
294.742,373,2486,31847
