t_s,gap_mm,hall_mV,adc16
257.224,50,2295,29401
257.253,50,2296,29421
257.285,49,2295,29408
257.315,51,2295,29400
257.347,49,2299,29459
257.376,51,2300,29468
257.408,51,2305,29535
257.437,50,2311,29612
257.469,50,2315,29657
257.499,54,2316,29676
257.531,53,2328,29827
257.560,55,2335,29912
257.592,58,2338,29955
257.622,54,2343,30014
257.654,58,2344,30027
257.683,57,2340,29986
257.712,58,2337,29947
257.744,57,2340,29978
257.774,55,2338,29961
257.806,52,2343,30016
257.834,55,2342,30008
257.867,57,2347,30068
257.896,56,2350,30104
257.929,58,2343,30015
257.957,54,2339,29971
257.990,55,2336,29932
258.019,52,2335,29912
258.052,52,2328,29833
258.080,54,2324,29778
258.113,54,2323,29768
258.142,55,2326,29795
258.175,56,2329,29844
258.203,55,2334,29908
258.236,54,2335,29915
258.264,55,2338,29958
258.297,54,2342,30009
258.326,55,2342,30008
258.359,57,2342,30012
258.387,55,2346,30064
258.420,54,2349,30101
258.449,54,2346,30055
258.481,54,2350,30103
258.510,53,2351,30115
258.543,53,2349,30095
258.572,55,2350,30115
258.604,57,2348,30080
258.633,56,2342,30011
258.665,55,2342,30000
258.695,55,2340,29986
258.727,57,2339,29974
258.756,56,2341,29997
258.789,53,2347,30073
258.817,54,2351,30121
258.850,56,2351,30128
258.879,54,2349,30093
258.911,55,2351,30124
258.940,53,2356,30182
258.969,53,2356,30185
259.002,54,2357,30195
259.030,52,2356,30189
259.063,52,2358,30212
259.091,55,2359,30228
259.124,55,2360,30239
259.153,56,2361,30248
259.186,56,2362,30260
259.214,57,2362,30261
259.247,55,2361,30246
259.276,54,2360,30242
259.309,55,2361,30244
259.337,54,2360,30238
259.370,57,2360,30241
259.399,54,2360,30239
259.431,54,2365,30303
259.460,56,2365,30297
259.493,57,2361,30248
259.522,55,2360,30237
259.554,58,2360,30241
259.583,57,2361,30245
259.616,56,2363,30276
259.645,55,2364,30285
259.677,56,2365,30306
259.706,59,2366,30308
259.738,55,2366,30309
259.767,57,2365,30300
259.800,57,2362,30261
259.829,57,2361,30247
259.861,57,2361,30246
259.890,56,2360,30235
259.923,56,2360,30237
259.952,58,2360,30235
259.984,57,2360,30240
260.013,57,2360,30237
260.046,55,2357,30202
260.075,54,2356,30191
260.107,57,2354,30161
260.136,55,2347,30072
260.165,57,2347,30075
260.197,54,2345,30043
260.226,55,2350,30113
260.259,54,2351,30121
260.288,57,2351,30122
260.320,53,2352,30131
260.349,55,2351,30121
260.382,54,2349,30098
260.410,55,2344,30035
260.443,54,2342,30004
260.472,55,2337,29943
260.505,54,2337,29943
260.533,54,2337,29945
260.566,53,2340,29975
260.595,55,2341,29997
260.627,55,2340,29986
260.656,55,2341,29988
260.689,55,2341,29991
260.718,56,2339,29967
260.750,54,2338,29959
260.779,56,2341,29993
260.812,56,2338,29956
260.841,54,2340,29976
260.873,52,2342,30003
260.902,57,2342,30005
260.934,55,2336,29932
260.963,54,2336,29933
260.996,54,2339,29965
261.025,55,2340,29982
261.057,55,2338,29954
261.086,54,2337,29946
261.119,55,2341,29996
261.148,55,2343,30020
261.180,56,2342,30004
261.209,58,2342,30003
261.242,54,2344,30027
261.271,53,2340,29981
261.303,52,2337,29941
261.332,54,2338,29959
261.361,55,2343,30017
261.393,56,2350,30114
261.422,54,2350,30115
261.455,56,2351,30123
261.483,56,2355,30175
261.516,55,2359,30220
261.545,54,2355,30179
261.578,55,2354,30154
261.606,53,2351,30120
261.639,57,2346,30057
261.668,52,2343,30019
261.701,56,2341,29988
261.729,54,2342,30007
261.762,54,2340,29986
261.791,55,2333,29885
261.823,54,2329,29834
261.852,56,2328,29829
261.885,53,2330,29851
261.914,53,2334,29902
261.947,55,2336,29924
261.975,54,2339,29968
262.008,53,2341,29998
262.037,55,2341,29993
262.070,55,2343,30018
262.098,54,2350,30112
262.131,54,2350,30115
262.160,53,2351,30118
262.193,53,2351,30118
262.221,57,2349,30101
262.254,55,2349,30092
262.283,55,2349,30097
262.315,52,2350,30103
262.344,55,2349,30098
262.376,55,2350,30112
262.406,56,2350,30108
262.438,54,2348,30083
262.467,54,2342,30004
262.499,56,2342,30011
262.528,57,2341,29991
262.561,55,2338,29953
262.590,58,2337,29946
262.622,56,2337,29937
262.651,57,2336,29932
262.680,56,2335,29916
262.713,55,2335,29914
262.741,56,2335,29911
262.774,55,2335,29912
262.803,53,2335,29918
262.836,57,2335,29921
262.864,55,2335,29920
262.897,54,2335,29916
262.925,57,2335,29919
262.959,53,2336,29933
262.987,56,2336,29929
263.020,55,2340,29984
263.049,55,2344,30026
263.081,56,2350,30108
263.110,56,2349,30094
263.143,55,2348,30086
263.171,55,2349,30090
263.204,55,2341,29989
263.233,53,2339,29964
263.266,55,2338,29956
263.295,55,2337,29944
263.327,58,2338,29950
263.356,54,2343,30018
263.388,53,2350,30112
263.417,55,2350,30115
263.450,52,2349,30097
263.479,55,2350,30109
263.511,54,2350,30110
263.540,53,2350,30106
263.572,55,2346,30056
263.601,55,2348,30085
263.634,54,2350,30106
263.663,54,2348,30088
263.695,55,2347,30064
263.724,54,2345,30049
263.757,56,2345,30040
263.786,53,2343,30013
263.818,53,2341,29989
263.847,55,2340,29985
263.879,54,2340,29984
263.909,55,2341,29992
263.937,52,2340,29985
263.970,52,2341,29993
263.999,55,2341,29991
264.032,54,2340,29976
264.060,55,2340,29981
264.093,53,2339,29972
264.122,55,2340,29982
264.155,54,2338,29950
264.183,54,2339,29962
264.216,52,2338,29959
264.245,55,2338,29950
264.278,55,2341,29989
264.306,53,2341,29988
264.339,54,2338,29953
264.367,51,2340,29978
264.400,53,2342,30002
264.429,53,2342,30001
264.461,54,2346,30059
264.490,56,2346,30057
264.523,55,2351,30118
264.552,53,2355,30176
264.584,57,2357,30203
264.614,55,2354,30161
264.646,56,2352,30133
264.675,55,2352,30138
264.707,56,2352,30132
264.736,55,2352,30135
264.768,56,2350,30115
264.798,55,2349,30100
264.830,55,2344,30035
264.859,54,2342,30012
264.891,53,2348,30077
264.920,55,2350,30108
264.953,56,2349,30090
264.982,55,2343,30017
265.014,53,2337,29936
265.043,53,2336,29932
265.076,54,2336,29928
265.105,58,2335,29922
265.137,56,2335,29915
265.166,55,2335,29916
265.195,55,2333,29897
265.228,56,2337,29942
265.257,56,2337,29949
265.289,55,2336,29934
265.318,56,2334,29902
265.350,54,2334,29906
265.379,54,2335,29914
265.413,55,2335,29918
265.440,52,2335,29917
265.473,54,2335,29915
265.502,53,2335,29921
265.535,51,2335,29921
265.564,53,2335,29918
265.597,53,2335,29917
265.625,53,2335,29916
265.658,52,2335,29918
265.686,54,2331,29868
265.719,52,2335,29915
265.747,54,2332,29880
265.780,55,2329,29845
265.809,55,2331,29861
265.841,55,2336,29925
265.870,53,2335,29916
265.903,54,2341,29995
265.932,56,2341,29997
265.964,53,2344,30026
265.993,55,2340,29983
266.026,57,2345,30048
266.055,54,2341,29989
266.088,56,2344,30031
266.116,58,2350,30112
266.149,56,2357,30199
266.178,56,2376,30438
266.211,55,2380,30496
266.239,55,2380,30499
266.271,53,2381,30505
266.301,54,2383,30530
266.333,52,2385,30558
266.362,54,2389,30610
266.395,57,2391,30632
266.423,58,2393,30665
266.456,58,2395,30692
266.485,57,2400,30747
266.517,59,2401,30760
266.547,59,2407,30842
266.579,58,2415,30944
266.608,60,2416,30955
266.637,61,2417,30967
266.669,59,2418,30983
266.698,59,2418,30976
266.731,61,2420,31008
266.760,61,2423,31049
266.792,61,2431,31145
266.821,60,2435,31200
266.854,61,2445,31323
266.882,60,2455,31449
266.916,67,2460,31525
266.944,63,2471,31654
266.976,65,2477,31742
267.006,71,2481,31782
267.038,78,2486,31852
267.067,81,2491,31914
267.099,83,2495,31962
267.128,86,2495,31968
267.161,85,2495,31971
267.190,87,2496,31974
267.222,89,2496,31977
267.251,92,2496,31979
267.283,90,2496,31980
267.312,94,2497,31991
267.345,92,2497,31997
267.374,91,2498,32007
267.406,92,2499,32017
267.435,92,2500,32033
267.467,95,2500,32034
267.497,94,2501,32041
267.529,94,2501,32047
267.558,95,2501,32042
267.591,94,2501,32044
267.620,97,2502,32054
267.652,98,2502,32063
267.681,100,2503,32067
267.713,100,2503,32073
267.743,102,2504,32088
267.771,106,2505,32094
267.804,102,2505,32093
267.832,103,2506,32102
267.865,104,2506,32105
267.894,109,2506,32112
267.927,107,2506,32109
267.955,107,2507,32116
267.988,109,2507,32120
268.017,106,2507,32119
268.049,108,2507,32124
268.078,107,2507,32116
268.111,109,2507,32127
268.139,112,2508,32127
268.172,108,2508,32135
268.201,110,2509,32141
268.234,110,2508,32136
268.263,108,2509,32143
268.296,112,2509,32145
268.324,110,2509,32145
268.357,110,2509,32148
268.385,111,2509,32148
268.418,109,2508,32133
268.447,109,2509,32151
268.479,110,2509,32145
268.509,110,2509,32148
268.541,110,2509,32143
268.570,112,2508,32140
268.603,110,2510,32153
268.632,108,2509,32151
268.664,108,2508,32139
268.693,110,2509,32148
268.725,112,2509,32145
268.754,108,2509,32148
268.788,112,2509,32148
268.816,110,2510,32156
268.848,111,2510,32156
268.877,111,2509,32148
268.910,111,2510,32154
268.938,112,2510,32154
268.971,114,2510,32160
269.000,112,2510,32158
269.033,114,2510,32161
269.062,113,2510,32158
269.094,111,2510,32153
269.123,112,2509,32152
269.155,116,2510,32153
269.184,112,2510,32156
269.217,111,2509,32147
269.246,109,2510,32154
269.278,109,2510,32153
269.308,110,2509,32151
269.340,107,2509,32151
269.369,108,2509,32147
269.401,108,2509,32142
269.430,107,2508,32137
269.462,107,2507,32126
269.491,106,2507,32120
269.524,104,2507,32123
269.553,104,2506,32107
269.586,102,2506,32103
269.614,100,2505,32099
269.647,101,2504,32082
269.676,99,2504,32077
269.708,95,2503,32071
269.737,95,2502,32059
269.770,93,2502,32050
269.799,94,2501,32049
269.831,90,2501,32041
269.860,94,2501,32040
269.892,91,2500,32036
269.922,89,2500,32030
269.950,88,2500,32027
269.983,92,2499,32014
270.012,88,2499,32015
270.045,88,2498,32000
270.074,87,2497,31986
270.106,85,2497,31986
270.134,88,2496,31982
270.167,86,2496,31975
270.196,89,2496,31981
270.228,87,2496,31978
270.257,86,2496,31974
270.290,84,2496,31974
270.318,88,2496,31979
270.351,86,2496,31977
270.380,85,2495,31968
270.412,84,2496,31977
270.441,88,2495,31969
270.474,86,2496,31976
270.503,83,2496,31977
270.536,86,2496,31973
270.564,85,2495,31973
270.597,86,2496,31976
270.626,82,2495,31971
270.658,84,2495,31969
270.688,81,2495,31965
270.720,80,2495,31964
270.749,80,2495,31965
270.781,81,2494,31955
270.811,81,2494,31951
270.843,81,2492,31934
270.872,83,2491,31918
270.901,82,2490,31907
270.933,83,2489,31893
270.962,82,2490,31899
270.995,80,2490,31897
271.024,83,2490,31897
271.056,82,2490,31905
271.085,81,2491,31917
271.118,80,2492,31925
271.146,80,2492,31927
271.179,77,2493,31943
271.207,78,2493,31946
271.241,74,2494,31951
271.269,77,2494,31953
271.302,75,2494,31950
271.330,81,2492,31927
271.363,83,2491,31919
271.393,83,2492,31931
271.425,79,2491,31920
271.453,77,2491,31913
271.486,67,2492,31922
271.515,63,2493,31943
271.547,68,2493,31936
271.577,73,2493,31944
271.609,72,2493,31946
271.638,67,2493,31940
271.670,66,2493,31940
271.699,67,2492,31926
271.731,73,2491,31914
271.760,78,2490,31904
271.789,84,2489,31889
271.822,85,2488,31877
271.851,85,2488,31878
271.884,84,2487,31867
271.912,81,2487,31858
271.945,81,2486,31855
271.973,83,2486,31847
272.006,79,2485,31841
272.035,79,2485,31841
272.068,75,2484,31831
272.097,76,2482,31806
272.130,75,2482,31798
272.158,73,2481,31784
272.190,73,2481,31782
272.220,70,2480,31776
272.252,70,2479,31766
272.280,70,2477,31731
272.313,70,2475,31712
272.342,66,2472,31668
272.375,64,2470,31651
272.403,64,2467,31604
272.436,62,2464,31564
272.465,64,2461,31535
272.497,60,2460,31522
272.526,60,2460,31514
272.558,57,2459,31510
272.588,59,2458,31494
272.616,56,2457,31476
272.649,60,2456,31470
272.678,60,2456,31461
272.711,63,2454,31448
272.739,62,2453,31431
272.773,60,2454,31436
272.801,66,2455,31448
272.834,63,2456,31461
272.863,65,2456,31472
272.895,64,2459,31507
272.924,68,2460,31519
272.956,63,2461,31531
272.985,63,2463,31559
273.018,66,2466,31595
273.047,65,2470,31649
273.079,66,2471,31663
273.109,63,2473,31683
273.141,66,2473,31686
273.170,71,2475,31708
273.202,67,2475,31715
273.231,70,2477,31731
273.264,75,2478,31753
273.292,74,2479,31762
273.325,71,2479,31760
273.354,70,2478,31744
273.386,69,2477,31735
273.415,69,2476,31722
273.447,71,2475,31716
273.477,73,2476,31722
273.509,69,2476,31717
273.538,69,2476,31717
273.567,67,2476,31723
273.599,72,2475,31716
273.628,71,2475,31717
273.661,70,2476,31718
273.690,69,2476,31717
273.723,68,2476,31722
273.751,69,2476,31719
273.784,71,2476,31718
273.813,69,2476,31717
273.845,67,2475,31708
273.874,67,2473,31691
273.907,63,2471,31663
273.936,66,2470,31648
273.968,67,2469,31634
273.997,68,2468,31615
274.029,65,2467,31607
274.059,66,2467,31603
274.091,64,2467,31608
274.120,62,2467,31607
274.152,64,2467,31608
274.181,65,2466,31600
274.214,63,2465,31585
274.243,67,2465,31578
274.275,61,2464,31564
274.304,61,2463,31560
274.336,61,2462,31538
274.366,70,2461,31533
274.398,61,2461,31532
274.427,63,2461,31533
274.456,65,2461,31525
274.488,61,2460,31524
274.517,62,2460,31521
274.550,61,2460,31514
274.578,63,2460,31520
274.611,62,2460,31520
274.641,62,2460,31522
274.673,61,2460,31522
274.702,63,2460,31523
274.734,62,2461,31530
274.763,62,2461,31533
274.795,61,2461,31536
274.824,62,2462,31544
274.857,64,2462,31550
274.885,65,2464,31572
274.918,59,2465,31588
274.947,64,2467,31610
274.980,65,2469,31637
275.008,65,2469,31640
275.041,65,2471,31655
275.070,67,2471,31658
275.102,66,2472,31673
275.131,68,2473,31682
275.164,66,2473,31684
275.192,67,2473,31683
275.225,68,2474,31698
275.254,69,2475,31714
275.286,68,2477,31733
275.315,69,2478,31749
275.348,72,2479,31764
275.377,72,2480,31773
275.409,73,2480,31771
275.438,73,2480,31774
275.467,69,2480,31775
275.500,74,2480,31771
275.528,71,2480,31778
275.561,73,2480,31779
275.590,73,2481,31785
275.623,73,2481,31790
275.651,74,2482,31803
275.684,77,2484,31823
275.713,73,2485,31836
275.745,74,2485,31842
275.774,79,2485,31843
275.807,76,2486,31847
275.836,76,2486,31851
275.868,78,2486,31850
275.897,80,2486,31857
275.930,79,2487,31861
275.959,79,2487,31866
275.991,76,2488,31878
276.020,77,2487,31870
276.052,77,2487,31868
276.081,78,2487,31862
276.114,80,2487,31862
276.143,81,2487,31859
276.175,77,2486,31852
276.204,77,2486,31846
276.237,77,2485,31844
276.266,79,2486,31850
276.298,77,2486,31848
276.327,72,2485,31843
276.356,75,2485,31840
276.388,74,2485,31836
276.417,78,2484,31827
276.450,72,2484,31823
276.479,74,2483,31808
276.511,75,2482,31799
276.540,76,2481,31792
276.573,74,2481,31791
276.601,74,2482,31796
276.634,74,2481,31793
276.663,76,2482,31795
276.696,77,2483,31807
276.724,72,2483,31807
276.757,72,2482,31806
276.786,76,2482,31804
276.818,75,2482,31799
276.847,80,2482,31806
276.880,80,2482,31802
276.909,73,2482,31798
276.941,78,2482,31798
276.970,74,2482,31803
277.003,76,2483,31809
277.032,75,2483,31812
277.064,76,2483,31816
277.093,75,2484,31825
277.125,77,2484,31830
277.154,74,2485,31834
277.187,77,2485,31837
277.216,76,2485,31840
277.249,76,2485,31839
277.278,80,2485,31842
277.310,76,2485,31837
277.339,76,2485,31843
277.368,77,2485,31845
277.401,77,2486,31849
277.429,81,2486,31848
277.462,78,2486,31852
277.491,79,2486,31853
277.523,78,2486,31852
277.552,75,2487,31863
277.585,79,2487,31861
277.614,81,2486,31850
277.646,76,2486,31854
277.675,78,2486,31852
277.708,75,2486,31854
277.736,78,2486,31851
277.769,77,2486,31850
277.798,75,2486,31855
277.830,75,2486,31854
277.859,76,2487,31859
277.892,73,2487,31863
277.920,75,2487,31864
277.953,76,2488,31871
277.982,76,2488,31877
278.014,77,2488,31882
278.043,77,2489,31888
278.076,79,2489,31893
278.105,75,2490,31900
278.137,74,2490,31900
278.166,73,2489,31894
278.199,78,2490,31903
278.227,78,2490,31897
278.260,77,2489,31894
278.289,76,2489,31889
278.321,78,2488,31881
278.350,78,2489,31894
278.379,81,2490,31896
278.412,76,2490,31906
278.441,78,2490,31904
278.474,82,2489,31892
278.502,77,2490,31897
278.535,78,2489,31894
278.564,81,2490,31899
278.597,77,2489,31895
278.626,79,2489,31890
278.658,82,2490,31897
278.687,81,2489,31888
278.719,80,2488,31881
278.748,79,2488,31874
278.781,81,2487,31859
278.810,81,2486,31854
278.842,81,2486,31850
278.872,76,2486,31847
278.904,79,2485,31843
278.933,79,2485,31842
278.965,81,2485,31841
278.994,78,2485,31835
279.027,78,2485,31841
279.055,78,2485,31838
279.088,80,2485,31837
279.116,79,2485,31837
279.149,73,2485,31837
279.179,77,2485,31841
279.210,77,2485,31841
279.239,78,2485,31842
279.272,79,2485,31839
279.301,78,2485,31843
279.333,80,2485,31842
279.362,77,2486,31846
279.391,78,2485,31845
279.424,80,2485,31841
279.453,76,2485,31840
279.485,80,2485,31834
279.514,80,2486,31846
279.547,79,2485,31836
279.575,80,2484,31823
279.608,74,2484,31827
279.637,75,2485,31836
279.670,78,2486,31845
279.698,77,2486,31852
279.731,77,2486,31852
279.760,80,2487,31870
279.793,79,2489,31884
279.822,80,2489,31888
279.854,83,2488,31881
279.883,83,2488,31874
279.915,83,2488,31872
279.945,84,2487,31867
279.976,85,2488,31879
280.006,86,2488,31881
280.038,84,2488,31883
280.067,86,2487,31870
280.099,83,2486,31849
280.128,80,2485,31842
280.161,78,2482,31798
280.190,74,2479,31763
280.223,75,2475,31708
280.251,73,2468,31626
280.280,68,2462,31540
280.313,68,2460,31517
280.341,66,2459,31507
280.374,65,2458,31492
280.403,69,2457,31484
280.436,65,2458,31496
280.464,66,2460,31522
280.497,64,2464,31572
280.525,67,2467,31609
280.558,68,2469,31634
280.588,70,2466,31599
280.620,68,2464,31565
280.649,66,2462,31543
280.681,70,2460,31525
280.710,70,2459,31508
280.743,69,2459,31509
280.772,65,2460,31520
280.804,65,2460,31521
280.833,65,2461,31529
280.866,63,2463,31560
280.894,64,2468,31625
280.927,64,2466,31594
280.956,64,2466,31600
280.988,65,2466,31590
281.017,66,2466,31599
281.050,66,2470,31651
281.079,71,2479,31760
281.111,70,2471,31664
281.141,70,2475,31716
281.172,73,2472,31671
281.202,68,2470,31650
281.234,69,2469,31634
281.263,66,2468,31625
281.292,65,2465,31588
281.324,66,2464,31566
281.353,64,2462,31546
281.386,63,2460,31523
281.414,63,2460,31512
281.447,61,2458,31487
281.476,63,2457,31484
281.508,61,2455,31453
281.537,63,2450,31388
281.570,66,2446,31342
281.599,64,2445,31331
281.631,62,2445,31324
281.660,66,2442,31291
281.693,65,2442,31289
281.722,66,2444,31317
281.754,66,2446,31337
281.783,67,2448,31370
281.816,69,2447,31347
281.845,70,2446,31333
281.878,68,2441,31273
281.906,64,2436,31205
281.938,62,2435,31196
281.968,58,2429,31126
282.000,62,2420,31008
282.029,61,2416,30954
282.061,62,2417,30964
282.090,63,2421,31015
282.123,60,2423,31040
282.152,65,2422,31028
282.184,62,2423,31050
282.213,59,2425,31068
282.246,62,2425,31072
282.275,62,2426,31089
282.308,59,2430,31135
282.336,62,2431,31148
282.368,60,2432,31155
282.398,63,2435,31193
282.430,61,2435,31197
282.459,64,2435,31195
282.491,62,2435,31202
282.521,64,2436,31205
282.549,63,2436,31211
282.581,67,2438,31238
282.611,64,2441,31271
282.643,64,2440,31264
282.672,62,2438,31236
282.705,62,2436,31212
282.734,62,2436,31208
282.766,64,2436,31207
282.795,63,2436,31215
282.827,63,2437,31219
282.857,64,2435,31201
282.889,66,2435,31199
282.918,64,2435,31196
282.951,66,2435,31197
282.979,63,2435,31197
283.012,66,2435,31197
283.041,64,2435,31197
283.074,65,2435,31197
283.102,66,2435,31198
283.135,65,2435,31199
283.164,67,2435,31202
283.196,67,2437,31223
283.225,62,2440,31264
283.258,62,2443,31294
283.287,65,2445,31328
283.319,64,2446,31340
283.348,67,2446,31344
283.380,66,2448,31362
283.409,65,2450,31391
283.442,67,2451,31403
283.471,70,2449,31384
283.503,67,2450,31386
283.532,67,2450,31390
283.564,69,2448,31369
283.593,66,2447,31349
283.626,72,2447,31355
283.655,67,2446,31343
283.687,67,2446,31333
283.716,68,2446,31336
283.745,65,2446,31338
283.777,69,2444,31313
283.806,67,2444,31308
283.839,64,2441,31281
283.868,64,2441,31273
283.901,63,2439,31255
283.929,64,2439,31244
283.963,64,2440,31260
283.991,63,2442,31283
284.024,63,2444,31319
284.052,62,2445,31332
284.085,65,2448,31365
284.114,66,2451,31399
284.147,69,2452,31419
284.176,68,2455,31456
284.208,67,2456,31462
284.237,67,2459,31506
284.270,71,2460,31515
284.298,69,2460,31519
284.331,66,2460,31520
284.360,68,2461,31526
284.393,67,2463,31557
284.421,66,2465,31588
284.453,70,2468,31624
284.482,67,2470,31647
284.515,71,2471,31655
284.544,70,2471,31665
284.577,70,2474,31699
284.606,71,2475,31714
284.638,73,2476,31721
284.667,76,2478,31755
284.700,76,2480,31773
284.728,77,2480,31777
284.760,79,2480,31778
284.790,82,2481,31787
284.818,77,2481,31792
284.851,77,2482,31797
284.880,80,2482,31799
284.912,78,2482,31796
284.942,77,2482,31801
284.975,73,2482,31806
285.003,78,2483,31817
285.035,76,2484,31829
285.064,79,2485,31832
285.097,78,2485,31838
285.126,77,2486,31847
285.158,81,2485,31841
285.187,79,2486,31855
285.220,82,2487,31864
285.249,79,2487,31869
285.281,81,2489,31884
285.310,84,2490,31899
285.342,81,2491,31917
285.371,81,2492,31924
285.404,83,2493,31937
285.432,85,2493,31944
285.465,84,2493,31946
285.494,83,2494,31948
285.526,85,2494,31956
285.555,85,2495,31961
285.588,85,2495,31965
285.617,85,2495,31961
285.649,84,2495,31962
285.678,87,2495,31964
285.711,88,2495,31963
285.740,84,2495,31966
285.768,85,2495,31965
285.801,86,2495,31963
285.830,84,2495,31966
285.863,85,2495,31966
285.891,89,2495,31964
285.924,87,2495,31966
285.953,89,2495,31963
285.985,87,2495,31963
286.014,88,2495,31962
286.047,87,2495,31962
286.075,89,2495,31964
286.108,88,2494,31959
286.137,86,2495,31961
286.169,87,2495,31961
286.198,84,2494,31952
286.231,84,2494,31960
286.260,86,2494,31955
286.292,84,2494,31955
286.321,86,2494,31950
286.354,87,2493,31935
286.383,86,2493,31942
286.415,82,2493,31935
286.444,83,2493,31935
286.477,83,2492,31927
286.506,82,2492,31927
286.538,82,2491,31913
286.567,84,2490,31907
286.599,82,2490,31903
286.628,81,2490,31903
286.661,81,2490,31906
286.690,84,2490,31898
286.722,83,2489,31896
286.751,81,2489,31894
286.780,81,2489,31890
286.813,81,2489,31884
286.841,80,2488,31881
286.874,84,2488,31876
286.903,80,2487,31869
286.936,82,2487,31870
286.964,80,2487,31864
286.997,82,2487,31860
287.026,79,2487,31859
287.058,78,2485,31844
287.087,81,2486,31847
287.120,79,2485,31841
287.149,80,2485,31836
287.181,80,2484,31832
287.210,81,2484,31830
287.243,79,2484,31822
287.271,77,2482,31802
287.304,77,2481,31787
287.333,75,2480,31779
287.365,74,2480,31777
287.394,73,2479,31764
287.427,73,2477,31733
287.456,73,2476,31718
287.488,71,2474,31702
287.517,69,2473,31680
287.550,70,2472,31674
287.579,69,2471,31663
287.607,71,2471,31658
287.640,69,2470,31651
287.669,72,2471,31654
287.701,70,2470,31652
287.730,68,2469,31639
287.763,67,2469,31640
287.792,69,2468,31619
287.824,70,2467,31605
287.853,68,2465,31586
287.886,66,2464,31566
287.914,65,2461,31537
287.947,66,2461,31525
287.976,66,2460,31522
288.009,65,2460,31519
288.037,66,2461,31526
288.070,66,2460,31525
288.099,66,2460,31519
288.131,67,2460,31516
288.160,64,2459,31509
288.193,69,2457,31478
288.222,68,2456,31465
288.254,68,2456,31466
288.283,63,2457,31480
288.315,64,2457,31484
288.344,64,2456,31467
288.377,63,2456,31465
288.406,70,2455,31453
288.439,67,2455,31460
288.468,63,2456,31462
288.500,63,2455,31458
288.529,66,2455,31457
288.561,67,2455,31448
288.590,68,2455,31455
288.623,66,2456,31463
288.652,66,2457,31476
288.684,67,2459,31501
288.713,66,2458,31495
288.746,70,2458,31498
288.775,67,2459,31510
288.807,66,2459,31510
288.836,68,2460,31513
288.869,62,2458,31498
288.898,66,2457,31482
288.930,64,2455,31455
288.959,67,2456,31465
288.988,65,2455,31456
289.021,66,2452,31415
289.049,66,2449,31379
289.082,66,2449,31376
289.111,68,2449,31375
289.144,68,2448,31368
289.172,66,2446,31344
289.205,64,2446,31333
289.234,67,2444,31308
289.267,66,2440,31266
289.295,64,2437,31230
289.328,66,2437,31218
289.357,68,2436,31206
289.389,66,2436,31213
289.418,64,2436,31209
289.451,67,2436,31205
289.479,65,2435,31201
289.512,63,2435,31199
289.541,66,2436,31209
289.573,65,2440,31257
289.603,65,2443,31299
289.635,65,2441,31276
289.664,66,2438,31232
289.696,67,2436,31206
289.725,65,2435,31201
289.758,65,2435,31198
289.787,64,2435,31197
289.819,65,2434,31189
289.848,66,2435,31198
289.880,66,2435,31196
289.910,68,2435,31199
289.942,65,2436,31210
289.971,65,2439,31247
290.003,65,2442,31290
290.032,66,2445,31324
290.065,65,2445,31330
290.094,70,2446,31333
290.126,67,2446,31342
290.155,69,2446,31345
290.187,66,2451,31403
290.217,69,2454,31447
290.249,70,2456,31471
290.279,70,2456,31471
290.307,67,2458,31495
290.340,69,2457,31478
290.368,70,2457,31476
290.401,70,2457,31486
290.430,68,2458,31493
290.462,70,2458,31498
290.491,71,2458,31496
290.523,70,2459,31501
290.552,70,2459,31509
290.585,67,2460,31514
290.614,69,2460,31514
290.646,69,2459,31510
290.675,70,2459,31510
290.708,69,2458,31496
290.737,70,2457,31484
290.770,70,2456,31473
290.798,67,2456,31464
290.831,68,2454,31444
290.860,69,2454,31442
290.893,74,2454,31439
290.921,69,2455,31460
290.955,72,2457,31479
290.983,73,2460,31515
291.015,73,2460,31518
291.044,72,2460,31522
291.076,70,2462,31540
291.105,68,2464,31576
291.138,69,2469,31636
291.167,74,2472,31669
291.199,76,2475,31716
291.228,77,2479,31762
291.260,76,2480,31774
291.289,80,2481,31786
291.322,81,2483,31819
291.351,83,2485,31845
291.383,83,2487,31860
291.412,85,2490,31898
291.445,87,2491,31919
291.474,86,2493,31944
291.506,89,2495,31961
291.535,88,2495,31970
291.564,93,2495,31966
291.597,93,2496,31974
291.625,93,2496,31982
291.658,92,2497,31992
291.687,95,2498,32007
291.720,96,2499,32024
291.748,98,2500,32032
291.781,97,2501,32037
291.810,98,2500,32036
291.842,97,2500,32037
291.871,99,2501,32047
291.904,102,2501,32048
291.932,101,2502,32056
291.965,100,2503,32065
291.994,101,2503,32066
292.027,102,2503,32071
292.055,103,2504,32076
292.088,103,2504,32087
292.117,104,2505,32097
292.149,104,2506,32105
292.178,106,2506,32110
292.211,109,2507,32121
292.240,110,2507,32126
292.272,109,2507,32123
292.301,111,2507,32124
292.334,112,2508,32139
292.363,111,2508,32128
292.395,110,2508,32137
292.424,110,2509,32141
292.457,112,2509,32144
292.485,112,2509,32142
292.518,114,2509,32147
292.547,113,2509,32150
292.579,110,2509,32147
292.608,112,2509,32150
292.641,114,2509,32151
292.670,113,2510,32153
292.702,112,2510,32158
292.731,115,2509,32151
292.763,113,2510,32153
292.793,114,2510,32159
292.822,116,2509,32148
292.854,118,2510,32160
292.883,116,2510,32161
292.915,118,2510,32160
