t_s,gap_mm,hall_mV,adc16
186.736,380,2345,30321
186.769,373,2352,30415
186.798,373,2354,30443
186.830,368,2354,30434
186.863,372,2346,30333
186.892,368,2339,30244
186.924,374,2333,30169
186.953,382,2322,30023
186.986,368,2313,29912
187.015,374,2303,29782
187.047,373,2294,29665
187.076,373,2293,29649
187.109,381,2286,29560
187.138,381,2279,29476
187.170,376,2279,29472
187.199,381,2279,29471
187.232,377,2279,29468
187.264,372,2279,29472
187.294,380,2279,29464
187.326,377,2274,29403
187.355,378,2264,29282
187.388,380,2262,29248
187.417,379,2264,29282
187.449,385,2274,29404
187.478,381,2276,29427
187.511,368,2275,29417
187.539,379,2272,29379
187.572,370,2266,29297
187.601,374,2265,29290
187.634,379,2257,29188
187.666,373,2252,29115
187.695,376,2240,28966
187.727,378,2238,28940
187.757,373,2232,28866
187.789,370,2224,28756
187.818,385,2220,28708
187.851,372,2222,28727
187.879,376,2231,28854
187.912,382,2234,28886
187.941,379,2229,28823
187.973,390,2225,28768
188.002,391,2220,28706
188.035,380,2218,28677
188.063,372,2216,28649
188.096,373,2216,28661
188.129,374,2218,28676
188.159,371,2220,28704
188.191,376,2224,28763
188.219,373,2224,28760
188.252,373,2219,28695
188.281,378,2210,28573
188.313,378,2201,28466
188.342,381,2197,28416
188.376,375,2187,28280
188.404,384,2184,28238
188.436,381,2184,28247
188.465,385,2185,28256
188.498,375,2185,28250
188.530,373,2192,28344
188.559,375,2200,28447
188.592,369,2208,28548
188.620,383,2208,28557
188.653,375,2197,28407
188.682,380,2184,28242
188.714,369,2180,28189
188.743,383,2180,28188
188.776,373,2180,28187
188.805,379,2185,28257
188.838,380,2201,28465
188.866,387,2223,28751
188.899,385,2234,28893
188.931,377,2235,28897
188.961,378,2230,28840
188.993,377,2232,28858
189.023,369,2234,28888
189.055,373,2235,28904
189.084,375,2240,28960
189.116,375,2238,28943
189.145,367,2226,28787
189.178,380,2220,28703
189.207,377,2220,28712
189.239,374,2220,28707
189.268,372,2220,28708
189.301,381,2220,28709
189.333,380,2230,28841
189.362,381,2238,28944
189.394,377,2244,29015
189.424,380,2244,29016
189.456,372,2240,28965
189.486,375,2241,28981
189.517,385,2249,29080
189.546,375,2256,29170
189.579,378,2277,29446
189.608,373,2292,29640
189.641,378,2307,29831
189.669,371,2317,29960
189.702,372,2329,30114
189.734,370,2338,30235
189.763,379,2345,30318
189.796,377,2354,30444
189.825,373,2358,30486
189.857,377,2360,30517
189.886,370,2367,30614
189.919,373,2375,30718
189.948,377,2383,30812
189.980,373,2398,31014
190.009,372,2413,31198
190.042,364,2420,31295
190.070,370,2426,31371
190.103,358,2432,31448
190.132,362,2436,31497
190.165,359,2437,31518
190.197,363,2437,31515
190.226,369,2438,31529
190.259,368,2441,31568
190.288,371,2444,31605
190.320,364,2446,31623
190.349,355,2446,31633
190.382,362,2447,31644
190.411,368,2447,31644
190.443,359,2448,31660
190.472,352,2449,31667
190.505,352,2451,31697
190.533,367,2452,31702
190.566,368,2452,31709
190.598,358,2453,31715
190.628,364,2453,31723
190.660,351,2455,31746
190.689,357,2456,31764
190.721,360,2456,31764
190.750,362,2457,31770
190.783,361,2456,31764
190.812,354,2457,31770
190.844,370,2457,31774
190.873,356,2457,31773
190.906,359,2457,31772
190.934,360,2458,31784
190.967,353,2459,31803
190.996,358,2460,31815
191.029,354,2462,31838
191.061,361,2462,31837
191.090,352,2462,31838
191.123,355,2462,31842
191.152,362,2463,31847
191.184,361,2463,31844
191.213,361,2463,31855
191.246,355,2464,31863
191.275,356,2464,31867
191.307,359,2466,31885
191.336,360,2467,31896
191.369,351,2468,31910
191.398,358,2468,31919
191.430,355,2470,31937
191.459,345,2470,31941
191.492,354,2472,31959
191.524,358,2472,31965
191.553,346,2472,31968
191.586,358,2473,31975
191.615,346,2473,31979
191.647,347,2473,31975
191.676,348,2473,31983
191.709,353,2474,31986
191.737,354,2474,31990
191.770,348,2474,31988
191.799,340,2474,31994
191.832,344,2475,32002
191.860,347,2476,32015
191.893,347,2476,32023
191.925,341,2477,32027
191.955,345,2478,32039
191.987,343,2478,32039
192.016,342,2478,32047
192.049,337,2479,32055
192.078,339,2480,32064
192.110,340,2480,32070
192.139,335,2481,32083
192.172,341,2481,32079
192.200,339,2482,32091
192.233,341,2483,32102
192.262,328,2482,32092
192.295,334,2483,32105
192.323,337,2484,32116
192.356,332,2484,32125
192.388,336,2484,32121
192.418,334,2484,32127
192.450,331,2484,32125
192.479,332,2484,32127
192.512,329,2485,32135
192.541,327,2486,32143
192.573,334,2485,32139
192.602,330,2485,32138
192.635,333,2486,32143
192.664,336,2486,32143
192.696,326,2486,32146
192.725,328,2485,32132
192.758,336,2486,32142
192.790,329,2485,32136
192.819,329,2486,32145
192.852,333,2486,32145
192.881,330,2484,32125
192.913,332,2484,32126
192.942,342,2484,32127
192.975,330,2484,32115
193.004,338,2483,32107
193.036,335,2482,32097
193.065,338,2482,32089
193.097,335,2480,32073
193.126,338,2480,32063
193.159,339,2479,32051
193.187,344,2478,32045
193.220,340,2478,32045
193.252,344,2477,32032
193.281,344,2477,32025
193.314,344,2477,32028
193.344,352,2476,32021
193.376,348,2477,32024
193.405,350,2477,32028
193.437,344,2476,32023
193.466,348,2477,32025
193.499,346,2476,32020
193.528,347,2475,32004
193.560,347,2475,32001
193.589,353,2474,31992
193.622,350,2474,31998
193.650,351,2474,31988
193.683,346,2473,31982
193.715,347,2473,31979
193.745,351,2473,31978
193.777,362,2473,31973
193.806,351,2473,31974
193.839,357,2472,31972
193.868,349,2472,31966
193.900,348,2472,31971
193.929,349,2472,31971
193.961,356,2472,31968
193.991,352,2472,31967
194.024,350,2472,31968
194.052,351,2472,31965
194.085,350,2472,31969
194.114,356,2472,31964
194.146,354,2472,31964
194.179,355,2472,31969
194.207,357,2472,31964
194.240,355,2472,31968
194.269,346,2472,31970
194.301,351,2472,31968
194.330,357,2472,31971
194.363,353,2472,31965
194.393,357,2472,31970
194.424,356,2472,31967
194.453,357,2472,31971
194.486,359,2472,31972
194.515,356,2473,31973
194.547,348,2473,31975
194.580,347,2473,31973
194.609,359,2473,31982
194.641,353,2473,31978
194.670,357,2473,31984
194.703,350,2473,31983
194.732,349,2473,31981
194.764,351,2474,31991
194.793,351,2474,31998
194.826,352,2474,31997
194.855,352,2475,31999
194.888,341,2475,32001
194.916,352,2474,31996
194.949,349,2474,31997
194.981,354,2474,31987
195.011,350,2473,31979
195.043,354,2473,31974
195.072,348,2472,31971
195.104,359,2472,31967
195.134,349,2472,31966
195.165,353,2472,31964
195.195,349,2472,31964
195.227,353,2472,31960
195.256,354,2472,31964
195.289,352,2471,31958
195.317,354,2471,31952
195.350,360,2471,31954
195.378,355,2470,31944
195.411,349,2469,31929
195.444,354,2468,31909
195.473,359,2466,31893
195.505,357,2467,31895
195.534,361,2465,31877
195.567,354,2464,31869
195.596,351,2464,31862
195.629,355,2465,31871
195.657,362,2464,31859
195.690,357,2464,31865
195.719,365,2463,31854
195.752,353,2462,31841
195.780,354,2462,31837
195.813,356,2462,31837
195.842,364,2461,31826
195.874,361,2460,31813
195.907,350,2459,31803
195.936,359,2459,31795
195.968,352,2458,31782
195.998,359,2458,31779
196.030,356,2457,31770
196.059,360,2456,31762
196.092,366,2454,31739
196.120,364,2452,31710
196.153,363,2450,31687
196.182,362,2449,31665
196.215,363,2448,31656
196.243,363,2447,31644
196.276,358,2447,31639
196.309,366,2445,31613
196.337,361,2442,31582
196.370,361,2440,31552
196.399,366,2438,31532
196.431,365,2438,31521
196.460,360,2438,31529
196.493,360,2437,31518
196.522,370,2437,31512
196.554,370,2436,31501
196.583,369,2435,31491
196.616,369,2433,31455
196.644,366,2429,31412
196.677,369,2423,31337
196.709,361,2422,31319
196.740,364,2417,31252
196.771,366,2414,31212
196.801,369,2413,31199
196.833,376,2412,31196
196.862,378,2413,31198
196.894,367,2412,31195
196.924,370,2412,31190
196.956,375,2412,31190
196.984,367,2412,31195
197.017,365,2413,31198
197.046,369,2413,31206
197.079,366,2417,31253
197.108,370,2423,31328
197.140,371,2428,31403
197.173,375,2433,31466
197.202,373,2437,31515
197.234,365,2438,31524
197.263,363,2441,31569
197.295,367,2446,31628
197.324,368,2448,31655
197.357,366,2451,31696
197.386,362,2453,31715
197.419,359,2455,31743
197.447,364,2457,31770
197.481,362,2457,31777
197.509,359,2459,31802
197.541,369,2462,31833
197.573,359,2463,31853
197.602,356,2466,31892
197.635,356,2470,31938
197.664,356,2472,31961
197.697,357,2472,31965
197.725,358,2472,31966
197.758,352,2472,31972
197.787,351,2473,31973
197.820,360,2473,31973
197.849,342,2473,31974
197.882,354,2473,31979
197.911,361,2473,31978
197.944,355,2472,31968
197.972,352,2472,31966
198.005,351,2473,31975
198.037,351,2472,31967
198.066,356,2472,31966
198.098,352,2473,31973
198.127,347,2473,31976
198.160,354,2473,31976
198.189,348,2474,31990
198.222,348,2475,31998
198.250,346,2475,32002
198.283,356,2475,32007
198.312,347,2476,32017
198.345,350,2475,32007
198.373,348,2475,32006
198.406,352,2475,32000
198.438,352,2475,32001
198.467,361,2474,31998
198.500,350,2475,32004
198.529,356,2475,32006
198.561,350,2475,32007
198.590,352,2476,32013
198.622,344,2475,32005
198.651,343,2475,32009
198.684,350,2475,32004
198.713,356,2475,32009
198.745,348,2476,32016
198.774,352,2477,32025
198.807,352,2476,32023
198.836,347,2477,32026
198.869,351,2477,32024
198.901,346,2476,32018
198.930,353,2476,32013
198.963,351,2476,32019
198.991,347,2476,32014
199.024,347,2476,32014
199.053,353,2475,32010
199.086,349,2475,32011
199.114,350,2475,32009
199.147,356,2475,32005
199.176,350,2475,32007
199.209,350,2475,32004
199.237,342,2476,32013
199.270,344,2476,32017
199.299,350,2476,32014
199.332,340,2476,32012
199.364,349,2475,32010
199.393,348,2476,32015
199.425,351,2475,32011
199.454,351,2476,32015
199.487,346,2476,32013
199.516,355,2475,32010
199.548,355,2476,32013
199.577,351,2476,32017
199.610,346,2476,32019
199.639,342,2476,32024
199.672,351,2476,32017
199.700,350,2476,32022
199.733,345,2477,32025
199.765,359,2477,32024
199.794,350,2477,32027
199.826,352,2476,32022
199.855,348,2476,32021
199.888,348,2477,32029
199.917,350,2477,32024
199.949,349,2477,32028
199.978,343,2477,32033
200.011,344,2477,32029
200.040,348,2477,32028
200.073,348,2477,32033
200.101,353,2478,32050
200.134,346,2477,32034
200.163,352,2477,32030
200.195,348,2478,32038
200.228,346,2477,32033
200.257,350,2476,32024
200.290,341,2478,32037
200.319,348,2477,32033
200.351,347,2478,32042
200.380,346,2478,32047
200.412,345,2479,32056
200.441,350,2480,32068
200.474,338,2480,32063
200.502,344,2479,32061
200.535,345,2480,32068
200.564,345,2479,32061
200.597,343,2480,32070
200.625,340,2481,32078
200.658,338,2481,32079
200.691,342,2481,32081
200.720,340,2481,32085
200.752,343,2482,32091
200.781,342,2482,32094
200.814,343,2482,32092
200.843,350,2482,32100
200.875,337,2483,32107
200.904,341,2482,32097
200.936,333,2483,32114
200.965,346,2484,32116
200.998,332,2484,32120
201.027,340,2483,32109
201.060,337,2483,32114
201.092,341,2483,32109
201.121,334,2482,32094
201.154,346,2483,32114
201.182,347,2483,32108
201.215,339,2484,32115
201.244,335,2484,32121
201.276,338,2484,32115
201.305,346,2484,32127
201.338,344,2485,32129
201.367,340,2484,32124
201.399,343,2485,32132
201.428,336,2484,32123
201.461,332,2485,32128
201.493,345,2485,32128
201.522,340,2484,32126
201.555,335,2484,32126
201.584,341,2484,32125
201.616,337,2484,32122
201.645,338,2484,32121
201.678,342,2484,32126
201.707,339,2484,32125
201.739,336,2485,32130
201.768,341,2484,32122
201.801,331,2484,32124
201.830,337,2485,32136
201.862,339,2485,32135
201.891,337,2485,32129
201.924,332,2485,32130
201.956,335,2485,32138
201.985,338,2485,32139
202.018,336,2485,32137
202.046,335,2486,32143
202.079,335,2486,32140
202.108,336,2484,32127
202.141,336,2485,32131
202.169,331,2485,32138
202.202,331,2485,32138
202.231,336,2485,32136
202.264,333,2486,32142
202.292,337,2486,32145
202.325,330,2485,32137
202.354,337,2485,32138
202.387,333,2485,32139
202.419,337,2486,32140
202.448,333,2485,32135
202.481,331,2485,32139
202.509,327,2486,32144
202.542,340,2485,32131
202.571,332,2486,32141
202.603,334,2485,32138
202.632,332,2485,32138
202.665,330,2486,32144
202.694,344,2486,32141
202.726,329,2486,32145
202.755,336,2486,32145
202.788,328,2486,32141
202.817,331,2485,32140
202.849,336,2486,32143
202.882,332,2486,32143
202.911,330,2486,32142
202.943,332,2486,32142
202.972,338,2485,32136
203.005,328,2486,32152
203.034,334,2486,32144
203.066,333,2486,32148
203.095,331,2485,32140
203.128,333,2485,32139
203.157,339,2486,32145
203.189,332,2486,32145
203.218,325,2485,32140
203.251,336,2486,32145
203.284,330,2486,32149
203.313,330,2486,32148
203.345,326,2486,32151
203.375,333,2487,32162
203.407,324,2487,32161
203.436,330,2487,32158
203.468,326,2487,32161
203.497,327,2487,32162
203.530,330,2487,32158
203.558,326,2487,32163
203.591,327,2487,32157
203.620,323,2486,32147
203.653,332,2487,32158
203.682,326,2487,32160
203.715,329,2487,32163
203.746,327,2487,32154
203.775,324,2487,32161
203.808,328,2487,32156
203.837,328,2486,32149
203.869,321,2487,32162
203.898,322,2487,32159
203.931,324,2487,32165
203.960,326,2487,32163
203.993,328,2487,32158
204.021,319,2488,32167
204.055,323,2487,32159
204.083,330,2487,32162
204.115,321,2487,32161
204.147,321,2487,32161
204.177,328,2487,32158
204.209,326,2487,32163
204.238,328,2487,32164
204.271,323,2487,32159
204.299,327,2487,32159
204.332,325,2488,32167
204.361,323,2487,32165
204.394,328,2488,32167
204.422,326,2487,32159
204.455,323,2487,32162
204.484,330,2487,32162
204.517,323,2487,32160
204.545,323,2487,32154
204.578,329,2487,32166
204.610,325,2487,32159
204.640,326,2487,32163
204.672,319,2487,32161
204.701,326,2488,32169
204.734,324,2487,32156
204.763,326,2487,32157
204.795,323,2487,32163
204.824,330,2487,32160
204.857,330,2486,32152
204.885,332,2487,32156
204.918,329,2487,32158
204.947,327,2487,32157
204.980,325,2487,32158
205.009,330,2487,32154
205.041,331,2486,32148
205.073,335,2487,32155
205.103,326,2486,32148
205.135,329,2486,32151
205.164,336,2486,32151
205.196,332,2486,32152
205.225,337,2486,32150
205.258,333,2486,32148
205.287,333,2486,32145
205.320,331,2486,32151
205.348,330,2486,32142
205.382,335,2485,32139
205.410,334,2486,32145
205.442,333,2486,32142
205.475,331,2485,32138
205.504,333,2485,32139
205.536,333,2485,32130
205.565,334,2485,32136
205.598,338,2485,32132
205.627,336,2485,32136
205.659,337,2484,32127
205.689,337,2486,32145
205.722,333,2485,32137
205.750,342,2485,32137
205.782,332,2485,32138
205.811,335,2486,32141
205.844,328,2485,32138
205.873,332,2485,32135
205.906,327,2485,32131
205.938,333,2485,32134
205.967,340,2485,32135
205.999,337,2485,32133
206.028,342,2485,32133
206.061,334,2485,32134
206.091,338,2485,32129
206.124,340,2484,32117
206.151,338,2484,32123
206.184,344,2484,32122
206.212,344,2483,32112
206.245,341,2484,32124
206.274,335,2484,32117
206.307,335,2485,32130
206.339,340,2483,32113
206.369,338,2483,32114
206.400,340,2483,32110
206.430,337,2484,32118
206.462,344,2484,32117
206.491,332,2484,32117
206.523,338,2484,32127
206.552,337,2484,32122
206.585,334,2484,32125
206.614,339,2485,32132
206.646,338,2485,32134
206.675,339,2485,32135
206.708,341,2484,32121
206.737,333,2484,32122
206.770,327,2485,32129
206.802,335,2484,32127
206.831,339,2484,32116
206.863,343,2483,32107
206.893,336,2483,32112
206.925,340,2483,32111
206.955,346,2482,32096
206.987,342,2482,32091
207.015,342,2481,32078
207.048,344,2480,32074
207.077,348,2479,32059
207.109,347,2479,32060
207.138,347,2479,32054
207.172,353,2478,32040
207.200,354,2477,32026
207.233,358,2476,32014
207.265,357,2475,32007
207.294,360,2473,31984
207.326,351,2473,31975
207.355,343,2472,31964
207.388,355,2472,31968
207.417,355,2472,31967
207.449,355,2472,31963
207.478,355,2472,31962
207.511,361,2472,31961
207.540,362,2471,31951
207.572,353,2472,31960
207.601,354,2472,31962
207.634,350,2472,31961
207.666,357,2471,31958
207.695,358,2471,31956
207.728,354,2470,31946
207.757,356,2470,31937
207.790,358,2469,31922
207.818,363,2466,31892
207.851,357,2464,31858
207.880,356,2462,31838
207.912,365,2461,31821
207.942,360,2459,31792
207.975,360,2457,31777
208.003,358,2457,31775
208.035,368,2456,31762
208.064,366,2455,31740
208.097,359,2453,31715
208.129,364,2452,31701
208.159,366,2449,31666
208.191,366,2447,31636
208.220,359,2445,31615
208.252,366,2442,31578
208.281,366,2439,31545
208.314,371,2438,31523
208.343,361,2438,31524
208.375,367,2437,31515
208.404,367,2437,31519
208.437,375,2434,31479
208.465,367,2430,31419
208.498,362,2422,31322
208.530,374,2417,31256
208.559,376,2413,31202
208.592,368,2413,31196
208.621,376,2408,31133
208.654,367,2397,31001
208.683,358,2390,30903
208.715,379,2379,30762
208.743,369,2370,30643
208.776,369,2358,30489
208.805,380,2345,30325
208.838,379,2339,30241
208.866,379,2338,30233
208.899,379,2339,30240
208.931,375,2339,30250
208.961,381,2339,30243
208.993,376,2338,30231
209.023,372,2327,30096
209.055,377,2305,29805
209.084,374,2286,29564
209.117,372,2266,29305
209.145,377,2254,29145
209.178,375,2249,29080
209.207,377,2254,29148
209.240,378,2278,29459
209.268,384,2291,29629
209.301,378,2298,29709
209.333,384,2295,29671
209.362,379,2288,29591
209.395,387,2269,29340
209.424,386,2251,29102
209.456,378,2227,28800
209.485,377,2200,28449
209.518,370,2172,28093
209.546,379,2146,27751
209.579,377,2133,27583
209.608,377,2116,27362
209.641,385,2095,27092
209.669,376,2082,26918
209.702,370,2074,26824
209.731,369,2066,26713
209.764,375,2056,26582
209.796,377,2037,26337
209.825,383,1996,25808
209.858,378,1970,25468
209.887,371,1972,25505
209.919,378,1980,25599
209.948,379,1997,25822
209.981,380,2019,26106
210.010,383,2024,26177
210.043,378,2040,26386
210.071,379,2044,26432
210.104,385,2046,26457
210.132,376,2049,26498
210.165,375,2055,26580
210.198,382,2056,26590
210.227,382,2056,26587
210.259,376,2057,26593
210.288,376,2058,26608
210.321,373,2047,26475
210.350,382,2037,26337
210.382,382,2028,26225
210.412,380,2022,26148
210.444,377,2022,26143
210.473,376,2029,26240
210.505,385,2041,26390
210.534,370,2045,26440
210.566,374,2066,26719
210.599,366,2096,27099
210.628,378,2130,27539
210.660,376,2160,27928
210.689,377,2194,28375
210.722,373,2230,28833
210.751,379,2264,29272
210.783,384,2292,29633
210.813,376,2313,29912
210.845,374,2336,30211
210.874,370,2354,30435
210.907,373,2370,30644
210.935,370,2383,30811
210.968,365,2393,30942
211.000,373,2397,30998
211.029,370,2406,31109
211.061,364,2410,31160
211.090,370,2412,31195
211.123,372,2413,31203
211.152,369,2418,31273
